127,Taylor Swift,Sweeter Than Fiction,"['https://genius.com/tags/country', 'https://genius.com/tags/pop']"
128,Taylor Swift,I Don’t Wanna Live Forever,"['https://genius.com/tags/r-b', 'https://genius.com/tags/soundtrack', 'https://genius.com/tags/pop']"
129,Taylor Swift,Bad Blood,"['https://genius.com/tags/electro-hop', 'https://genius.com/tags/electro-pop', 'https://genius.com/tags/rap', 'https://genius.com/tags/pop']"
130,Selena Gomez,Revival,['https://genius.com/tags/pop']
131,Selena Gomez,Kill 'Em With Kindness,"['https://genius.com/tags/electro', 'https://genius.com/tags/eurodance', 'https://genius.com/tags/electro-house', 'https://genius.com/tags/dance', 'https://genius.com/tags/tropical-house', 'https://genius.com/tags/pop']"
132,Selena Gomez,Hands To Myself,['https://genius.com/tags/pop']
133,Selena Gomez,Same Old Love,['https://genius.com/tags/pop']
134,Selena Gomez,Sober,['https://genius.com/tags/pop']
135,Selena Gomez,Good For You,"['https://genius.com/tags/rap', 'https://genius.com/tags/pop']"
136,Selena Gomez,Camouflage,"['https://genius.com/tags/ballad', 'https://genius.com/tags/pop']"
137,Selena Gomez,Me & The Rhythm,['https://genius.com/tags/pop']
138,Selena Gomez,Survivors,['https://genius.com/tags/pop']
139,Selena Gomez,Body Heat,['https://genius.com/tags/pop']
140,Selena Gomez,Rise,['https://genius.com/tags/pop']
141,Selena Gomez,Me & My Girls,['https://genius.com/tags/pop']
142,Selena Gomez,Nobody,"['https://genius.com/tags/gospel', 'https://genius.com/tags/christian-pop', 'https://genius.com/tags/christian', 'https://genius.com/tags/pop']"
143,Selena Gomez,Perfect,"['https://genius.com/tags/r-b', 'https://genius.com/tags/pop']"
144,Selena Gomez,Back To You,"['https://genius.com/tags/ballad', 'https://genius.com/tags/electro-pop', 'https://genius.com/tags/dance-pop', 'https://genius.com/tags/soundtrack', 'https://genius.com/tags/pop']"
145,Selena Gomez,Fetish,"['https://genius.com/tags/rap', 'https://genius.com/tags/electro-pop', 'https://genius.com/tags/pop']"
146,Selena Gomez,Bad Liar,"['https://genius.com/tags/teen-pop', 'https://genius.com/tags/pop']"
147,Demi Lovato,Sorry Not Sorry,"['https://genius.com/tags/teen-pop', 'https://genius.com/tags/r-b', 'https://genius.com/tags/pop']"
148,Demi Lovato,Tell Me You Love Me,['https://genius.com/tags/pop']
149,Demi Lovato,Sexy Dirty Love,"['https://genius.com/tags/r-b', 'https://genius.com/tags/pop']"
150,Demi Lovato,You Don't Do It For Me Anymore,"['https://genius.com/tags/r-b', 'https://genius.com/tags/pop']"
151,Demi Lovato,Daddy Issues,['https://genius.com/tags/pop']
152,Demi Lovato,Ruin the Friendship,"['https://genius.com/tags/r-b', 'https://genius.com/tags/pop']"
153,Demi Lovato,Only Forever,"['https://genius.com/tags/r-b', 'https://genius.com/tags/synth-pop', 'https://genius.com/tags/pop']"
154,Demi Lovato,Lonely,"['https://genius.com/tags/r-b', 'https://genius.com/tags/pop']"
155,Demi Lovato,Cry Baby,"['https://genius.com/tags/r-b', 'https://genius.com/tags/pop']"
156,Demi Lovato,Games,['https://genius.com/tags/pop']
157,Demi Lovato,Concentrate,['https://genius.com/tags/pop']
158,Demi Lovato,Hitchhiker,['https://genius.com/tags/pop']
159,Maren Morris,Sugar,['https://genius.com/tags/country']
160,Maren Morris,Rich,['https://genius.com/tags/country']
161,Maren Morris,My Church,"['https://genius.com/tags/gospel', 'https://genius.com/tags/pop-country', 'https://genius.com/tags/country']"
162,Maren Morris,I Could Use a Love Song,['https://genius.com/tags/country']
163,Maren Morris,80s Mercedes,['https://genius.com/tags/country']
164,Maren Morris,Drunk Girls Don't Cry,['https://genius.com/tags/country']
165,Maren Morris,How It's Done,['https://genius.com/tags/country']
166,Maren Morris,Just Another Thing,['https://genius.com/tags/country']
167,Maren Morris,I Wish I Was,['https://genius.com/tags/country']
168,Maren Morris,Second Wind,['https://genius.com/tags/country']
169,Maren Morris,Once,['https://genius.com/tags/country']
170,Maren Morris,Bummin' Cigarettes,['https://genius.com/tags/country']
171,Maren Morris,Company You Keep,['https://genius.com/tags/country']
172,Maren Morris,Space,['https://genius.com/tags/country']
173,Maren Morris,GIRL,"['https://genius.com/tags/feminism', 'https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/pop', 'https://genius.com/tags/country', 'https://genius.com/tags/pop-country']"
174,Maren Morris,The Feels,['https://genius.com/tags/country']
175,Maren Morris,All My Favorite People (feat. Brothers Osborne),['https://genius.com/tags/country']
176,Maren Morris,A Song for Everything,['https://genius.com/tags/country']
177,Maren Morris,Common,['https://genius.com/tags/pop']
178,Maren Morris,Flavor,['https://genius.com/tags/country']
179,Maren Morris,Make Out With Me,['https://genius.com/tags/country']
180,Maren Morris,Gold Love,['https://genius.com/tags/country']
181,Maren Morris,Great Ones,['https://genius.com/tags/country']
182,Maren Morris,RSVP,['https://genius.com/tags/country']
183,Maren Morris,To Hell & Back,['https://genius.com/tags/country']
184,Maren Morris,The Bones,"['https://genius.com/tags/alternative-country', 'https://genius.com/tags/piano', 'https://genius.com/tags/adult-alternative', 'https://genius.com/tags/adult-contemporary', 'https://genius.com/tags/pop-country', 'https://genius.com/tags/pop', 'https://genius.com/tags/country']"
185,Maren Morris,Good Woman,['https://genius.com/tags/country']
186,Maren Morris,Shade,['https://genius.com/tags/country']
187,Lorde,Green Light,"['https://genius.com/tags/power-pop', 'https://genius.com/tags/adult-alternative', 'https://genius.com/tags/indie-pop', 'https://genius.com/tags/disco', 'https://genius.com/tags/dance-pop', 'https://genius.com/tags/electro-pop', 'https://genius.com/tags/new-zealand', 'https://genius.com/tags/alternative-pop', 'https://genius.com/tags/alternative', 'https://genius.com/tags/alternative-rock', 'https://genius.com/tags/pop']"
188,Lorde,Sober,"['https://genius.com/tags/dancehall', 'https://genius.com/tags/new-zealand', 'https://genius.com/tags/r-b', 'https://genius.com/tags/alternative-pop', 'https://genius.com/tags/alternative', 'https://genius.com/tags/alternative-rock', 'https://genius.com/tags/pop']"
189,Lorde,Homemade Dynamite,"['https://genius.com/tags/r-b', 'https://genius.com/tags/synth-pop', 'https://genius.com/tags/new-zealand', 'https://genius.com/tags/electro-pop', 'https://genius.com/tags/alternative-pop', 'https://genius.com/tags/alternative', 'https://genius.com/tags/alternative-rock', 'https://genius.com/tags/pop']"
190,Lorde,The Louvre,"['https://genius.com/tags/australia', 'https://genius.com/tags/electro-pop', 'https://genius.com/tags/new-zealand', 'https://genius.com/tags/alternative', 'https://genius.com/tags/alternative-rock', 'https://genius.com/tags/alternative-pop', 'https://genius.com/tags/pop']"
191,Lorde,Liability,"['https://genius.com/tags/alternative-pop', 'https://genius.com/tags/alternative', 'https://genius.com/tags/new-zealand', 'https://genius.com/tags/ballad', 'https://genius.com/tags/piano', 'https://genius.com/tags/pop']"
192,Lorde,Hard Feelings/Loveless,"['https://genius.com/tags/alternative-pop', 'https://genius.com/tags/industrial', 'https://genius.com/tags/electronica', 'https://genius.com/tags/electro-pop', 'https://genius.com/tags/new-zealand', 'https://genius.com/tags/pop']"
193,Lorde,Sober II (Melodrama),"['https://genius.com/tags/alternative-pop', 'https://genius.com/tags/alternative', 'https://genius.com/tags/electro-pop', 'https://genius.com/tags/new-zealand', 'https://genius.com/tags/pop', 'https://genius.com/tags/art-pop', 'https://genius.com/tags/trap']"
194,Lorde,Writer In the Dark,"['https://genius.com/tags/pop', 'https://genius.com/tags/new-zealand', 'https://genius.com/tags/ballad', 'https://genius.com/tags/baroque-pop', 'https://genius.com/tags/art-pop']"
195,Lorde,Supercut,"['https://genius.com/tags/electro-house', 'https://genius.com/tags/new-wave', 'https://genius.com/tags/synth-pop', 'https://genius.com/tags/pop']"
196,Lorde,Liability (Reprise),"['https://genius.com/tags/alternative-rock', 'https://genius.com/tags/alternative-pop', 'https://genius.com/tags/alternative', 'https://genius.com/tags/house', 'https://genius.com/tags/electronic', 'https://genius.com/tags/art-pop', 'https://genius.com/tags/electro-pop', 'https://genius.com/tags/new-zealand', 'https://genius.com/tags/pop']"
197,Lorde,Perfect Places,"['https://genius.com/tags/alternative-pop', 'https://genius.com/tags/new-zealand', 'https://genius.com/tags/alternative', 'https://genius.com/tags/adult-alternative', 'https://genius.com/tags/indie-pop', 'https://genius.com/tags/pop', 'https://genius.com/tags/synth-pop', 'https://genius.com/tags/electro-pop']"
198,Sasha Sloan,smiling while i die,"['https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/pop']"
199,Halsey,now or never,"['https://genius.com/tags/downtempo', 'https://genius.com/tags/alternative-pop', 'https://genius.com/tags/alternative', 'https://genius.com/tags/pop', 'https://genius.com/tags/r-b', 'https://genius.com/tags/electronic']"
200,Troye Sivan,Strawberries & Cigarettes,"['https://genius.com/tags/soundtrack', 'https://genius.com/tags/australia', 'https://genius.com/tags/pop']"
201,King Princess,Ain't Together,['https://genius.com/tags/pop']
202,Mad Hatter,Melanie Martinez,['https://genius.com/tags/pop']
203,Halsey,Colors,"['https://genius.com/tags/alternative', 'https://genius.com/tags/alternative-pop', 'https://genius.com/tags/pop']"
204,5 Seconds of Summer,Easier,"['https://genius.com/tags/australia', 'https://genius.com/tags/pop']"
205,Adam Lambert,Ghost Town,"['https://genius.com/tags/electro-pop', 'https://genius.com/tags/eurodance', 'https://genius.com/tags/dark-pop', 'https://genius.com/tags/house', 'https://genius.com/tags/pop-rock', 'https://genius.com/tags/glam-rock', 'https://genius.com/tags/rock', 'https://genius.com/tags/electronic', 'https://genius.com/tags/pop']"
206,Adam Lambert,Rumors,['https://genius.com/tags/pop']
207,Adam Lambert,New Eyes,"['https://genius.com/tags/rock', 'https://genius.com/tags/glam-rock']"
208,Adam Lambert,Feel Something,['https://genius.com/tags/pop']
209,Adele,Rolling in the Deep,"['https://genius.com/tags/pop', 'https://genius.com/tags/blues', 'https://genius.com/tags/adult-alternative', 'https://genius.com/tags/adult-contemporary', 'https://genius.com/tags/blue-eyed-soul', 'https://genius.com/tags/soul']"
210,Adele,Set Fire to the Rain,"['https://genius.com/tags/ballad', 'https://genius.com/tags/rock', 'https://genius.com/tags/soul', 'https://genius.com/tags/uk', 'https://genius.com/tags/pop']"
211,Adele,Someone Like You,"['https://genius.com/tags/easy-listening', 'https://genius.com/tags/soul-pop', 'https://genius.com/tags/adult-alternative', 'https://genius.com/tags/adult-contemporary', 'https://genius.com/tags/ballad', 'https://genius.com/tags/piano', 'https://genius.com/tags/pop', 'https://genius.com/tags/soul']"
212,Adele,Hello,"['https://genius.com/tags/power-pop', 'https://genius.com/tags/adult-alternative', 'https://genius.com/tags/adult-contemporary', 'https://genius.com/tags/ballad', 'https://genius.com/tags/piano', 'https://genius.com/tags/soul', 'https://genius.com/tags/memes', 'https://genius.com/tags/uk', 'https://genius.com/tags/pop']"
213,Aerosmith,Dream On,"['https://genius.com/tags/seventies', 'https://genius.com/tags/art-rock', 'https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/ballad', 'https://genius.com/tags/hard-rock', 'https://genius.com/tags/rock']"
214,Aerosmith,Walk This Way,"['https://genius.com/tags/seventies', 'https://genius.com/tags/glam-rock', 'https://genius.com/tags/hard-rock', 'https://genius.com/tags/rock']"
215,Ariana Grande,imagine,"['https://genius.com/tags/alternative', 'https://genius.com/tags/alternative-pop', 'https://genius.com/tags/teen-pop', 'https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/dream-pop', 'https://genius.com/tags/ballad', 'https://genius.com/tags/trap', 'https://genius.com/tags/neo-soul', 'https://genius.com/tags/alternative-r-b', 'https://genius.com/tags/r-b', 'https://genius.com/tags/pop']"
216,Ariana Grande,needy,"['https://genius.com/tags/ballad', 'https://genius.com/tags/dream-pop', 'https://genius.com/tags/r-b', 'https://genius.com/tags/pop']"
217,Ariana Grande,NASA,"['https://genius.com/tags/dream-pop', 'https://genius.com/tags/dance-pop', 'https://genius.com/tags/trap', 'https://genius.com/tags/r-b', 'https://genius.com/tags/pop']"
218,Ariana Grande,bloodline,"['https://genius.com/tags/trap', 'https://genius.com/tags/dancehall', 'https://genius.com/tags/reggae', 'https://genius.com/tags/r-b', 'https://genius.com/tags/pop']"
219,Ariana Grande,fake smile,"['https://genius.com/tags/neo-soul', 'https://genius.com/tags/trap', 'https://genius.com/tags/r-b', 'https://genius.com/tags/pop']"
220,Ariana Grande,bad idea,"['https://genius.com/tags/dance', 'https://genius.com/tags/electronic', 'https://genius.com/tags/trap', 'https://genius.com/tags/alternative-r-b', 'https://genius.com/tags/r-b']"
221,Ariana Grande,make up,"['https://genius.com/tags/r-b', 'https://genius.com/tags/pop']"
222,Ariana Grande,ghostin,"['https://genius.com/tags/alternative-r-b', 'https://genius.com/tags/alternative-pop', 'https://genius.com/tags/alternative', 'https://genius.com/tags/soul-pop', 'https://genius.com/tags/soul', 'https://genius.com/tags/dream-pop', 'https://genius.com/tags/ballad', 'https://genius.com/tags/r-b', 'https://genius.com/tags/pop']"
223,Ariana Grande,in my head,"['https://genius.com/tags/alternative-r-b', 'https://genius.com/tags/trap', 'https://genius.com/tags/r-b', 'https://genius.com/tags/pop']"
224,Ariana Grande,7 rings,"['https://genius.com/tags/teen-pop', 'https://genius.com/tags/memes', 'https://genius.com/tags/trap', 'https://genius.com/tags/r-b', 'https://genius.com/tags/pop']"
225,Ariana Grande,"thank u, next","['https://genius.com/tags/teen-pop', 'https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/dream-pop', 'https://genius.com/tags/memes', 'https://genius.com/tags/r-b', 'https://genius.com/tags/pop']"
226,Ariana Grande,"break up with your girlfriend, i'm bored","['https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/trap', 'https://genius.com/tags/trip-hop', 'https://genius.com/tags/lo-fi', 'https://genius.com/tags/r-b', 'https://genius.com/tags/pop']"
227,Ariana Grande,R.E.M.,"['https://genius.com/tags/memes', 'https://genius.com/tags/teen-pop', 'https://genius.com/tags/alternative', 'https://genius.com/tags/alternative-r-b', 'https://genius.com/tags/alternative-pop', 'https://genius.com/tags/dream-pop', 'https://genius.com/tags/doo-wop', 'https://genius.com/tags/neo-soul', 'https://genius.com/tags/r-b', 'https://genius.com/tags/pop']"
228,Ariana Grande,God is a woman,"['https://genius.com/tags/dream-pop', 'https://genius.com/tags/feminism', 'https://genius.com/tags/alternative-r-b', 'https://genius.com/tags/electro-pop', 'https://genius.com/tags/trap', 'https://genius.com/tags/r-b', 'https://genius.com/tags/pop']"
229,Ariana Grande,breathin,"['https://genius.com/tags/teen-pop', 'https://genius.com/tags/dance', 'https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/dream-pop', 'https://genius.com/tags/adult-contemporary', 'https://genius.com/tags/dance-pop', 'https://genius.com/tags/electro-pop', 'https://genius.com/tags/r-b', 'https://genius.com/tags/pop']"
230,Ariana Grande,better off,"['https://genius.com/tags/teen-pop', 'https://genius.com/tags/alternative-r-b', 'https://genius.com/tags/alternative-pop', 'https://genius.com/tags/alternative', 'https://genius.com/tags/dark-pop', 'https://genius.com/tags/neo-soul', 'https://genius.com/tags/r-b', 'https://genius.com/tags/pop']"
231,Ariana Grande,goodnight n go,"['https://genius.com/tags/dream-pop', 'https://genius.com/tags/teen-pop', 'https://genius.com/tags/trap', 'https://genius.com/tags/synth-pop', 'https://genius.com/tags/electro-pop', 'https://genius.com/tags/r-b', 'https://genius.com/tags/pop']"
232,Ariana Grande,no tears left to cry,"['https://genius.com/tags/teen-pop', 'https://genius.com/tags/disco', 'https://genius.com/tags/dance', 'https://genius.com/tags/r-b', 'https://genius.com/tags/electro-pop', 'https://genius.com/tags/synth-pop', 'https://genius.com/tags/pop', 'https://genius.com/tags/dance-pop']"
233,Ariana Grande,Dangerous Woman,"['https://genius.com/tags/alternative-r-b', 'https://genius.com/tags/dark-pop', 'https://genius.com/tags/pop-rock', 'https://genius.com/tags/pop', 'https://genius.com/tags/r-b']"
234,Ariana Grande,Be Alright,['https://genius.com/tags/pop']
235,Ariana Grande,Into You,"['https://genius.com/tags/electro-pop', 'https://genius.com/tags/pop']"
236,Ariana Grande,Side to Side,"['https://genius.com/tags/reggae', 'https://genius.com/tags/rap', 'https://genius.com/tags/pop']"
237,Ariana Grande,Thinking Bout You,['https://genius.com/tags/pop']
238,The Band Perry,If I Die Young,['https://genius.com/tags/country']
239,The Band Perry,All Your Life,"['https://genius.com/tags/country', 'https://genius.com/tags/rock']"
240,Backstreet Boys,I Want It That Way,"['https://genius.com/tags/teen-pop', 'https://genius.com/tags/rap', 'https://genius.com/tags/boy-band', 'https://genius.com/tags/pop']"
241,The Bangles,Manic Monday,['https://genius.com/tags/pop']
242,The Beatles,Let It Be,"['https://genius.com/tags/seventies', 'https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/british-rock', 'https://genius.com/tags/piano', 'https://genius.com/tags/retro', 'https://genius.com/tags/easy-listening', 'https://genius.com/tags/pop', 'https://genius.com/tags/adult-contemporary', 'https://genius.com/tags/uk', 'https://genius.com/tags/pop-rock', 'https://genius.com/tags/ballad', 'https://genius.com/tags/rock']"
243,Bee Gees,You Should Be Dancing,"['https://genius.com/tags/seventies', 'https://genius.com/tags/soundtrack', 'https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/disco', 'https://genius.com/tags/rock']"
244,Bee Gees,Stayin' Alive,"['https://genius.com/tags/seventies', 'https://genius.com/tags/british-rock', 'https://genius.com/tags/brit-pop', 'https://genius.com/tags/uk', 'https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/pop-rock', 'https://genius.com/tags/soundtrack', 'https://genius.com/tags/memes', 'https://genius.com/tags/disco', 'https://genius.com/tags/pop', 'https://genius.com/tags/rock']"
245,Bee Gees,Nights On Broadway,"['https://genius.com/tags/seventies', 'https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/funk', 'https://genius.com/tags/pop', 'https://genius.com/tags/r-b']"
246,Bee Gees,Tragedy,"['https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/disco', 'https://genius.com/tags/rock', 'https://genius.com/tags/pop']"
247,benny blanco,Eastside,"['https://genius.com/tags/future-bass', 'https://genius.com/tags/pop']"
248,benny blanco,I Can't Get Enough,['https://genius.com/tags/non-music']
249,Beyonce,If I Were A Boy,"['https://genius.com/tags/feminism', 'https://genius.com/tags/folk-rock', 'https://genius.com/tags/folk', 'https://genius.com/tags/r-b', 'https://genius.com/tags/pop']"
250,Beyonce,Halo,"['https://genius.com/tags/ballad', 'https://genius.com/tags/r-b', 'https://genius.com/tags/pop']"
251,Beyonce,Single Ladies (Put a Ring On It),"['https://genius.com/tags/r-b', 'https://genius.com/tags/pop']"
252,Beyonce,Ego,"['https://genius.com/tags/r-b', 'https://genius.com/tags/pop']"
253,Beyonce,Hold Up,"['https://genius.com/tags/pop', 'https://genius.com/tags/r-b']"
254,Beyonce,Love Drought,"['https://genius.com/tags/r-b', 'https://genius.com/tags/pop']"
255,Beyonce,Sandcastles,"['https://genius.com/tags/ballad', 'https://genius.com/tags/r-b', 'https://genius.com/tags/pop']"
256,Beyonce,Formation,"['https://genius.com/tags/bounce', 'https://genius.com/tags/trap', 'https://genius.com/tags/pop']"
257,Beyonce,Crazy in Love,"['https://genius.com/tags/soul-pop', 'https://genius.com/tags/funk', 'https://genius.com/tags/pop', 'https://genius.com/tags/rap', 'https://genius.com/tags/r-b']"
258,Beyonce,Pretty Hurts,"['https://genius.com/tags/r-b', 'https://genius.com/tags/pop', 'https://genius.com/tags/ballad']"
259,Beyonce,Drunk In Love ,"['https://genius.com/tags/r-b', 'https://genius.com/tags/pop']"
260,Beyonce,XO,"['https://genius.com/tags/r-b', 'https://genius.com/tags/pop']"
261,Bon Jovi,You Give Love a Bad Name,"['https://genius.com/tags/glam-metal', 'https://genius.com/tags/hard-rock', 'https://genius.com/tags/metal', 'https://genius.com/tags/rock']"
262,Bon Jovi,Livin' On A Prayer,"['https://genius.com/tags/eighties', 'https://genius.com/tags/glam-metal', 'https://genius.com/tags/memes', 'https://genius.com/tags/hard-rock', 'https://genius.com/tags/glam-rock', 'https://genius.com/tags/rock']"
263,Bon Jovi,Wanted Dead or Alive,"['https://genius.com/tags/glam-metal', 'https://genius.com/tags/metal', 'https://genius.com/tags/hard-rock', 'https://genius.com/tags/rock']"
264,Bruno Mars,Grenade,"['https://genius.com/tags/piano', 'https://genius.com/tags/soul-pop', 'https://genius.com/tags/soul', 'https://genius.com/tags/ballad', 'https://genius.com/tags/adult-contemporary', 'https://genius.com/tags/r-b', 'https://genius.com/tags/pop']"
265,Bruno Mars,Just The Way You Are,"['https://genius.com/tags/ballad', 'https://genius.com/tags/adult-contemporary', 'https://genius.com/tags/soul-pop', 'https://genius.com/tags/soul', 'https://genius.com/tags/r-b', 'https://genius.com/tags/pop']"
266,Bruno Mars,Marry You,['https://genius.com/tags/pop']
267,Bruno Mars,Count on Me,"['https://genius.com/tags/easy-listening', 'https://genius.com/tags/adult-alternative', 'https://genius.com/tags/adult-contemporary', 'https://genius.com/tags/soul-pop', 'https://genius.com/tags/soul', 'https://genius.com/tags/acoustic', 'https://genius.com/tags/ska', 'https://genius.com/tags/reggae', 'https://genius.com/tags/pop']"
268,Bruno Mars,That's What I Like,"['https://genius.com/tags/adult-contemporary', 'https://genius.com/tags/soul-pop', 'https://genius.com/tags/new-jack-swing', 'https://genius.com/tags/funk', 'https://genius.com/tags/r-b', 'https://genius.com/tags/pop']"
269,Bruno Mars,Versace On The Floor,"['https://genius.com/tags/adult-contemporary', 'https://genius.com/tags/retro', 'https://genius.com/tags/r-b', 'https://genius.com/tags/pop']"
270,Bruno Mars,Locked Out of Heaven,"['https://genius.com/tags/r-b', 'https://genius.com/tags/easy-listening', 'https://genius.com/tags/pop']"
272,Cardi B,Bodak Yellow,"['https://genius.com/tags/trap', 'https://genius.com/tags/rap']"
273,Cardi B,Be Careful,"['https://genius.com/tags/r-b', 'https://genius.com/tags/pop', 'https://genius.com/tags/rap']"
274,Cardi B,I Like It ,"['https://genius.com/tags/puerto-rico', 'https://genius.com/tags/colombia', 'https://genius.com/tags/rap', 'https://genius.com/tags/en-espanol', 'https://genius.com/tags/latin-trap', 'https://genius.com/tags/trap', 'https://genius.com/tags/latin-music']"
275,Carly Simon,You're So Vain,"['https://genius.com/tags/pop', 'https://genius.com/tags/rock']"
276,Carrie Underwood,Before He Cheats,"['https://genius.com/tags/adult-contemporary', 'https://genius.com/tags/pop-country', 'https://genius.com/tags/pop', 'https://genius.com/tags/country']"
277,Carrie Underwood,So Small,"['https://genius.com/tags/pop-country', 'https://genius.com/tags/power-pop', 'https://genius.com/tags/easy-listening', 'https://genius.com/tags/ballad', 'https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/country']"
278,Carrie Underwood,Just a Dream,['https://genius.com/tags/country']
279,Carrie Underwood,I Know You Won't,"['https://genius.com/tags/ballad', 'https://genius.com/tags/country']"
280,Carrie Underwood,Last Name,['https://genius.com/tags/country']
281,Carrie Underwood,Something in the Water,"['https://genius.com/tags/christian', 'https://genius.com/tags/country']"
282,Carrie Underwood,Blown Away,['https://genius.com/tags/country']
271,Calvin Harris,This is What You Came For,"['https://genius.com/tags/teen-pop', 'https://genius.com/tags/electro-house', 'https://genius.com/tags/house', 'https://genius.com/tags/electro-pop', 'https://genius.com/tags/memes', 'https://genius.com/tags/electronic', 'https://genius.com/tags/dance-pop', 'https://genius.com/tags/dance', 'https://genius.com/tags/pop']"
283,Carrie Underwood,Dirty Laundry,"['https://genius.com/tags/power-pop', 'https://genius.com/tags/dark-pop', 'https://genius.com/tags/pop-country', 'https://genius.com/tags/country']"
284,Carrie Underwood,Church Bells,"['https://genius.com/tags/dark-pop', 'https://genius.com/tags/pop-country', 'https://genius.com/tags/pop', 'https://genius.com/tags/country']"
285,Carrie Underwood,Heartbeat,"['https://genius.com/tags/dream-pop', 'https://genius.com/tags/pop-country', 'https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/country']"
286,Carrie Underwood,Chaser,"['https://genius.com/tags/pop-country', 'https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/country']"
287,Carrie Underwood,Relapse,"['https://genius.com/tags/pop-country', 'https://genius.com/tags/country']"
288,Carrie Underwood,Clock Don't Stop,"['https://genius.com/tags/pop-country', 'https://genius.com/tags/country']"
289,Carrie Underwood,Cry Pretty,"['https://genius.com/tags/pop-country', 'https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/country']"
290,Carrie Underwood,Low,"['https://genius.com/tags/pop-country', 'https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/country']"
291,Carrie Underwood,Backsliding,"['https://genius.com/tags/pop-country', 'https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/country']"
292,Carrie Underwood,Southbound,"['https://genius.com/tags/pop-country', 'https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/country']"
293,Carrie Underwood,That Song We Used to Make Love To,"['https://genius.com/tags/pop-country', 'https://genius.com/tags/country']"
294,Carrie Underwood,Drinking Alone,"['https://genius.com/tags/pop-country', 'https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/country']"
295,Carrie Underwood,Love Wins,"['https://genius.com/tags/protest-songs', 'https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/power-pop', 'https://genius.com/tags/pop-country', 'https://genius.com/tags/country']"
296,Carrie Underwood,End Up With You,"['https://genius.com/tags/pop-country', 'https://genius.com/tags/country']"
297,Christina Aguilera,Fighter,"['https://genius.com/tags/soul-pop', 'https://genius.com/tags/soul', 'https://genius.com/tags/r-b', 'https://genius.com/tags/pop-rock', 'https://genius.com/tags/pop']"
298,Christina Aguilera,Beautiful,['https://genius.com/tags/pop']
299,Christina Aguilera,Genie in a Bottle,"['https://genius.com/tags/teen-pop', 'https://genius.com/tags/dance-pop', 'https://genius.com/tags/pop']"
300,Clean Bandit,Solo,"['https://genius.com/tags/dance-pop', 'https://genius.com/tags/dance', 'https://genius.com/tags/future-bass', 'https://genius.com/tags/electro-pop', 'https://genius.com/tags/electronic', 'https://genius.com/tags/pop']"
301,Colbie Caillat,Try,"['https://genius.com/tags/feminism', 'https://genius.com/tags/pop']"
302,Dan + Shay,Tequila,"['https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/pop-country', 'https://genius.com/tags/country']"
303,Demi Lovato,Body Say,['https://genius.com/tags/pop']
304,Demi Lovato,Confident,"['https://genius.com/tags/feminism', 'https://genius.com/tags/teen-pop', 'https://genius.com/tags/pop-rock', 'https://genius.com/tags/marvel', 'https://genius.com/tags/pop']"
305,Demi Lovato,Cool for the Summer,"['https://genius.com/tags/teen-pop', 'https://genius.com/tags/pop']"
306,Demi Lovato,Old Ways,['https://genius.com/tags/pop']
307,Demi Lovato,For You,['https://genius.com/tags/pop']
308,Demi Lovato,Stone Cold,"['https://genius.com/tags/soul', 'https://genius.com/tags/pop']"
309,Demi Lovato,Kingdom Come,"['https://genius.com/tags/aussie-hip-hop', 'https://genius.com/tags/australia', 'https://genius.com/tags/rap', 'https://genius.com/tags/pop']"
310,Demi Lovato,Waitin For You,['https://genius.com/tags/pop']
311,Demi Lovato,Wildfire,['https://genius.com/tags/pop']
312,Demi Lovato,Lionheart,['https://genius.com/tags/pop']
313,Demi Lovato,Yes,['https://genius.com/tags/pop']
314,Demi Lovato,Father,['https://genius.com/tags/pop']
315,Demi Lovato,Stars,['https://genius.com/tags/pop']
316,Demi Lovato,Mr. Hughes,['https://genius.com/tags/pop']
317,Demi Lovato,Heart Attack,['https://genius.com/tags/pop']
318,Demi Lovato,Neon Lights,['https://genius.com/tags/pop']
319,Demi Lovato,Two Pieces,['https://genius.com/tags/pop']
320,Demi Lovato,In Case,['https://genius.com/tags/pop']
